"sp_code","Site","Date","YYYYMMDD","Transect","TransectBin","Transect_m","species_common","species_scientific","Death","width_mm","mass_g","Notes","Measurers"
"CLAMBU","2017_M_06","8/20/2017",20170821,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",64,116.520701358479,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_L_02","7/14/2017",20170715,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Whole",47,43.9800433338082,"","Tiff Stephens"
"CLAMBU","2017_L_01","7/8/17",20170709,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Whole",61,100.138826136883,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMBU","2017_L_01","7/8/17",20170709,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Whole",71,161.683296506766,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Sea Otter",60,95.0490377929254,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_L_02","7/14/2017",20170715,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Sea Otter",45,38.3403189197087,"","Tiff Stephens"
"CLAMBU","2017_M_05","7/11/17",20170712,"Inside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",68,141.089317813852,"","Ashley Bolwerk, Cathy Mattson"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",51,56.9117748770084,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_03","8/20/2017",20170821,"Outside",1,"0-25","Butter clam","Saxidomus gigantea","Sea Otter",67,134.644567867169,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",66,128.403891452559,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",55,72.2256497150466,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",56,76.4517278156667,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_M_06","8/20/2017",20170821,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",71,161.683296506766,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",28,8.57772135919324,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",65,122.363772030669,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",60,95.0490377929254,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Drill",72,168.97966829768,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Whole",75,192.213710796502,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_04","7/11/17",20170712,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Sea Otter",75,192.213710796502,"","Ashley Bolwerk, Cathy Mattson"
"CLAMBU","2017_M_04","7/11/17",20170712,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Sea Otter",61,100.138826136883,"","Ashley Bolwerk, Cathy Mattson"
"CLAMBU","2017_M_04","7/11/17",20170712,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Whole",80,235.634961834314,"","Ashley Bolwerk, Cathy Mattson"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Drill",70,154.605145317391,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_L_03","7/23/2017",20170724,"Inside",3,"51-75","Butter clam","Saxidomus gigantea","Crab",64,116.520701358479,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Drill",61,100.138826136883,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",73,176.497817196366,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Edge",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",72,168.97966829768,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_04","7/11/17",20170712,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Sea Otter",87,307.047962181675,"","Ashley Bolwerk, Cathy Mattson"
"CLAMBU","2017_L_07","7/21/2017",20170722,"Edge",1,"0-25","Butter clam","Saxidomus gigantea","Crab",64,116.520701358479,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_06","8/20/2017",20170821,"Edge",3,"51-75","Butter clam","Saxidomus gigantea","Whole",75,192.213710796502,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_06","8/20/2017",20170821,"Edge",3,"51-75","Butter clam","Saxidomus gigantea","Whole",52,60.5084764454776,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_02","8/21/2017",20170822,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",43,33.2158819543498,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_L_05","6/26/2017",20170627,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Crab",59,90.138885306923,"","Ginny Eckert, Tiff Stephens"
"CLAMBU","2017_M_07","7/25/2017",20170726,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",55,72.2256497150466,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_02","8/21/2017",20170822,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",72,168.97966829768,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_02","8/21/2017",20170822,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",53,64.2574282376507,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_L_07","7/21/2017",20170722,"Inside",4,"76-100","Butter clam","Saxidomus gigantea","Crab",72,168.97966829768,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",73,176.497817196366,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_M_03","7/20/2017",20170721,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Whole",60,95.0490377929254,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMBU","2017_M_03","7/20/2017",20170721,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Whole",65,122.363772030669,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMBU","2017_L_05","6/26/2017",20170627,"Edge",1,"0-25","Butter clam","Saxidomus gigantea","Crab",33,14.406643692498,"","Ginny Eckert, Tiff Stephens"
"CLAMBU","2017_L_04","6/27/2017",20170628,"Edge",2,"26-50","Butter clam","Saxidomus gigantea","Crab",65,122.363772030669,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMBU","2017_M_07","7/25/2017",20170726,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",43,33.2158819543498,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_M_07","7/25/2017",20170726,"Outside",1,"0-25","Butter clam","Saxidomus gigantea","Sea Otter",65,122.363772030669,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_L_02","7/14/2017",20170715,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Crab",57,80.8436726633709,"","Tiff Stephens"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",68,141.089317813852,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_07","7/25/2017",20170726,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Sea Otter",52,60.5084764454776,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",50,53.4639443690103,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Sea Otter",58,85.404912587525,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Sea Otter",51,56.9117748770084,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_M_03","7/20/2017",20170721,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Whole",56,76.4517278156667,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMBU","2017_M_03","7/20/2017",20170721,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",47,43.9800433338082,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMBU","2017_H_04","7/7/17",20170708,"Outside",1,"0-25","Butter clam","Saxidomus gigantea","Sea Otter",62,105.411715421639,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMBU","2017_H_04","7/7/17",20170708,"Outside",1,"0-25","Butter clam","Saxidomus gigantea","Whole",82,254.731697805942,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Sea Otter",60,95.0490377929254,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_03","7/20/2017",20170721,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",53,64.2574282376507,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMBU","2017_M_03","7/20/2017",20170721,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Sea Otter",60,95.0490377929254,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMBU","2017_M_03","7/20/2017",20170721,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Whole",62,105.411715421639,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMBU","2017_M_03","7/20/2017",20170721,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Whole",61,100.138826136883,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMBU","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",61,100.138826136883,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",62,105.411715421639,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",46,41.0941143612539,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_06","8/20/2017",20170821,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",51,56.9117748770084,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_L_02","7/14/2017",20170715,"Inside",4,"76-100","Butter clam","Saxidomus gigantea","Crab",50,53.4639443690103,"","Tiff Stephens"
"CLAMBU","2017_L_03","7/23/2017",20170724,"Inside",3,"51-75","Butter clam","Saxidomus gigantea","Crab",59,90.138885306923,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Crab",22,4.00718551100301,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_04","7/11/17",20170712,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Sea Otter",62,105.411715421639,"","Ashley Bolwerk, Cathy Mattson"
"CLAMBU","2017_H_02","8/21/2017",20170822,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",51,56.9117748770084,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_03","7/20/2017",20170721,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",53,64.2574282376507,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMBU","2017_H_02","8/21/2017",20170822,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",16,1.46680488942264,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_06","8/20/2017",20170821,"Edge",3,"51-75","Butter clam","Saxidomus gigantea","Whole",65,122.363772030669,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Crab",46,41.0941143612539,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_M_03","7/20/2017",20170721,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Sea Otter",49,50.1616160721425,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Edge",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",37,20.6714830787588,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_02","8/21/2017",20170822,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",55,72.2256497150466,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Edge",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",32,13.0733750222187,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_02","8/21/2017",20170822,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",44,35.715342474461,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_L_04","6/27/2017",20170628,"Outside",1,"0-25","Butter clam","Saxidomus gigantea","Whole",59,90.138885306923,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMBU","2017_H_06","7/23/2017",20170724,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Whole",58,85.404912587525,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_L_04","6/27/2017",20170628,"Edge",2,"26-50","Butter clam","Saxidomus gigantea","Crab",67,134.644567867169,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMBU","2017_M_06","8/20/2017",20170821,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Crab",61,100.138826136883,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_L_04","6/27/2017",20170628,"Edge",2,"26-50","Butter clam","Saxidomus gigantea","Crab",59,90.138885306923,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMBU","2017_L_02","7/14/2017",20170715,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Crab",53,64.2574282376507,"","Tiff Stephens"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Edge",1,"0-25","Butter clam","Saxidomus gigantea","Whole",27,7.64763371339963,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_L_06","7/22/2017",20170723,"Outside",1,"0-25","Butter clam","Saxidomus gigantea","Crab",61,100.138826136883,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_L_02","7/14/2017",20170715,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Crab",64,116.520701358479,"","Tiff Stephens"
"CLAMBU","2017_M_06","8/20/2017",20170821,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",16,1.46680488942264,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",74,184.241307417809,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",68,141.089317813852,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",11,0.449597696874242,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",43,33.2158819543498,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",38,22.4865416725496,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Crab",58,85.404912587525,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Crab",53,64.2574282376507,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Sea Otter",60,95.0490377929254,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_L_03","7/23/2017",20170724,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",42,30.8386459713703,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_L_02","7/14/2017",20170715,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Crab",67,134.644567867169,"","Tiff Stephens"
"CLAMBU","2017_L_02","7/14/2017",20170715,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Crab",56,76.4517278156667,"","Tiff Stephens"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Crab",61,100.138826136883,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_04","7/11/17",20170712,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Whole",62,105.411715421639,"","Ashley Bolwerk, Cathy Mattson"
"CLAMBU","2017_L_05","6/26/2017",20170627,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",62,105.411715421639,"","Ginny Eckert, Tiff Stephens"
"CLAMBU","2017_H_06","7/23/2017",20170724,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Sea Otter",63,110.871179596928,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Whole",80,235.634961834314,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_02","8/21/2017",20170822,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",71,161.683296506766,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_M_04","7/11/17",20170712,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Sea Otter",70,154.605145317391,"","Ashley Bolwerk, Cathy Mattson"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Edge",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",81,245.056268672349,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",1,"0-25","Butter clam","Saxidomus gigantea","Crab",22,4.00718551100301,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_M_03","7/20/2017",20170721,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",56,76.4517278156667,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMBU","2017_M_04","7/11/17",20170712,"Outside",2,"26-50","Butter clam","Saxidomus gigantea","Sea Otter",66,128.403891452559,"","Ashley Bolwerk, Cathy Mattson"
"CLAMBU","2017_H_01","8/18/2017",20170819,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",56,76.4517278156667,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_02","8/21/2017",20170822,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Whole",38,22.4865416725496,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_05","7/24/2017",20170725,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Sea Otter",45,38.3403189197087,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMBU","2017_M_06","8/20/2017",20170821,"Outside",3,"51-75","Butter clam","Saxidomus gigantea","Whole",73,176.497817196366,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_H_07","8/19/2017",20170820,"Edge",4,"76-100","Butter clam","Saxidomus gigantea","Whole",48,47.0014316248526,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMBU","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Butter clam","Saxidomus gigantea","Crab",48,47.0014316248526,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
