"species_scientific","site","place_name","date","YYYYMMDD","start_time","end_time","slope","tide_height","tide_time","species_common","sp_code","taxon","fork_length","unmeasured","unmeasured_sm","sex","SpCommon","Family","Order","SpCode","a","b","fork_length_cm","mass_g"
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,55,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.5,2.66831789426702
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,53,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.3,2.36876151418588
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,45,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.5,1.39979823243348
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,33,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.3,0.516456528209071
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,72,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7.2,6.34270398711879
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,72,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7.2,6.34270398711879
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,30,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3,0.380157654398832
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,56,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.6,2.82744795916013
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,54,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.4,2.51546856350922
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,47,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.7,1.60982409314448
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,44,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.4,1.30223487113485
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,12,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.2,0.019982887374843
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,28,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.8,0.304535109782288
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,33,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.3,0.516456528209071
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,67,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.7,5.03253245630674
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,34,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.4,0.568478231823665
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,36,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.6,0.683151761918736
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,52,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.2,2.22805884334004
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,59,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.9,3.34391516839641
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,49,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.9,1.84060649094361
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,69,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.9,5.5316363409733
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,80,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,8,8.89972401639497
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,59,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.9,3.34391516839641
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,28,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.8,0.304535109782288
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,80,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,8,8.89972401639497
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,31,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.1,0.422419723370015
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,78,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7.8,8.20405112083613
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,78,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7.8,8.20405112083613
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,77,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7.7,7.87069168562358
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,80,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,8,8.89972401639497
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,34,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.4,0.568478231823665
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,52,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.2,2.22805884334004
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,77,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7.7,7.87069168562358
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,66,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.6,4.79502661523526
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,27,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.7,0.270932836326976
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,34,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.4,0.568478231823665
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,73,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7.3,6.63028786477857
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,81,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,8.1,9.2623373702955
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,31,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.1,0.422419723370015
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,37,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.7,0.746055358153171
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,61,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.1,3.72219265191955
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,47,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.7,1.60982409314448
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,58,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.8,3.1651068039354
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,56,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.6,2.82744795916013
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,73,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7.3,6.63028786477857
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,66,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.6,4.79502661523526
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,73,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7.3,6.63028786477857
"Gasterosteus aculeatus","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Threespine stickleback","STICK3",NA,40,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4,0.958559969807535
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,42,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.2,1.1213445354962
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,18,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.8,0.0735800268718946
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,50,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5,1.96411782302874
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,36,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.6,0.683151761918736
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,59,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.9,3.34391516839641
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,20,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2,0.103243338110794
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,45,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.5,1.39979823243348
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,12,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.2,0.019982887374843
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,51,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.1,2.09322320588824
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,17,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.7,0.0612289185293035
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,46,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.6,1.502283577481
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,19,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.9,0.087548243802726
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,26,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.6,0.239976881717571
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,50,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5,1.96411782302874
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,54,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.4,2.51546856350922
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,19,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.9,0.087548243802726
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,43,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.3,1.20946094109479
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,33,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.3,0.516456528209071
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,36,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.6,0.683151761918736
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,54,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.4,2.51546856350922
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,22,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.2,0.140259430119158
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,47,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.7,1.60982409314448
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,19,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.9,0.087548243802726
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,49,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.9,1.84060649094361
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,75,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7.5,7.2321801893335
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,64,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.4,4.34338464038576
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,39,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.9,0.883631332859428
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,40,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4,0.958559969807535
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,20,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2,0.103243338110794
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,17,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.7,0.0612289185293035
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,48,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.8,1.72255358981087
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,26,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.6,0.239976881717571
"Gasterosteus aculeatus","2018_L_02","Natzuhini","7/27/2018",20180727,740,750,"",-0.26,735,"Threespine stickleback","STICK3",NA,18,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.8,0.0735800268718946
