"","site_code","site_name","latitude_N","longitude_E","date_MMDDYYYY","depth_m_MLLW","layer_number","layer_thickness_cm","layer_depth_cm","layer_volume_cm3","dry_bulk_density","organic_dw_g","organic_dw_percent","organic_density","inorganic_dw_g","inorganic_dw_percent","inorganic_density","sediment_description","freshwater_input"
"475","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,6,1.5,10,29.4524311274043,1.27699814787122,0.620919999999998,1.72262067388947,0.792913689976196,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"476","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,7,1.4,12,27.4889357189107,1.32043307791759,1.12543,3.22820389404982,1.48605499888079,0.730399999999996,2.17546702249332,0.964444320111002,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"477","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,8,1.6,14,31.4159265358979,1.22125954032135,0.821839999999995,2.22745133751697,1.00367994061769,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"478","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,9,1.6,16,31.4159265358979,1.10778429406603,0.599170000000001,1.79510671113513,0.663751115475545,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"479","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,10,1.6,18,31.4159265358979,1.30038723999812,0.701480000000004,1.7793831718568,0.912195641113886,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"480","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,11,1.5,20,29.4524311274043,0.490718064579471,0.30477,2.35150424670386,0.149556144541885,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"481","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,12,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"482","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,13,1.5,24,29.4524311274043,0.465382634822512,-0.649149999999999,-5.33651312733726,-0.302103137395033,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"483","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,14,1.6,26,31.4159265358979,0.73701630201938,0.54813,2.54393630900196,0.403980745625883,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"484","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,15,1.5,28,29.4524311274043,0.753360220214714,-0.77392,-3.76332556763283,-0.583040541628572,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"485","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,16,1.6,30,31.4159265358979,1.20621812495962,3.13653,8.551527195723,3.7833393354796,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"486","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,17,1.7,32,33.3794219443916,1.33052603708921,0.529150000000001,1.22732157216844,0.704047852525759,1.3318,3.13729296233906,1.77199457619542,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"487","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,18,1.6,34,31.4159265358979,1.19396001124268,0.74915,2.07262013879071,0.894455142422456,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"488","2017_M_02","North Fish Egg Island",55.49709,-133.17,"5/24/2017",-0.37,19,1.8,36,35.3429173528852,1.53855946460404,1.6568,3.14550604429642,2.54908532095598,NA,NA,NA,"soft fine grain sand at transect. Changes to gravel cobble high","two small streams"
"489","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,1,1.1,0,21.5984494934298,0.313275265525809,0.54886,9.47979114959265,0.171944262236496,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"490","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,2,1.1,2,21.5984494934298,1.18863856443999,1.27646,5.24163826758119,1.51724958196507,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"491","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,3,1.1,4,21.5984494934298,2.93711175977226,1.34654,2.16410865318815,3.95493846900375,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"492","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,4,1.1,6,21.5984494934298,1.36545773848124,1.82424,6.44679075812978,2.49092262484702,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"493","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,5,1.1,8,21.5984494934298,1.42398045791925,1.69835,5.78294783752789,2.41841721070716,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"494","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,6,1.1,10,21.5984494934298,1.26203503674149,1.02377,3.91358214883288,1.29203360956484,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"495","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,7,1.1,12,21.5984494934298,1.38705419614094,0.821769999999997,2.83526860648257,1.13983952676274,1.4112,5.18497562194356,1.9574108815941,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"496","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,8,1.1,14,21.5984494934298,2.37751557192199,1.11582,2.24465270063613,2.65287942546199,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"497","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,9,1.1,16,21.5984494934298,1.80191036453051,0.621540000000003,1.65213071274154,1.1199593679703,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"498","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,10,1.1,18,21.5984494934298,1.75860262615399,1.08135,2.92356157850426,1.90166494979162,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"499","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,11,1.1,20,21.5984494934298,1.92524051379934,0.727610000000006,1.80600685111546,1.40082425024555,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"500","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,12,1.1,22,21.5984494934298,1.75360550818805,0.592930000000003,1.59494227940663,1.03976531396995,0.986900000000006,2.7558417478331,1.7306332760308,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"501","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,13,1.1,24,21.5984494934298,1.97936013939356,0.752000000000002,1.80646773100927,1.48847882482396,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"502","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,14,1.1,26,21.5984494934298,1.59711047825416,0.69415,2.07471608086536,1.10863423848012,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"503","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,15,1.1,28,21.5984494934298,1.90685215679618,0.62256,1.55421438601966,1.18712987873503,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"504","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,16,1.1,30,21.5984494934298,2.11029129724636,0.623989999999999,1.39037528479197,1.31680066656875,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"505","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,17,1.1,32,21.5984494934298,2.0929419037117,1.12925,2.55940111033925,2.36345464476643,1.2261,3.12262829491915,2.56615606814092,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"506","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,18,1.1,34,21.5984494934298,2.1502580550575,0.520449999999997,1.14842850980119,1.11910180475467,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"507","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,19,1.1,36,21.5984494934298,2.02881693027686,0.791499999999999,1.84082096661358,1.60580860031413,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"508","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,20,1.1,38,21.5984494934298,2.66149290102914,0.832090000000001,1.46764501436532,2.21460162801734,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"509","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,21,1.1,40,21.5984494934298,1.59412924573469,0.496099999999998,1.47965526209672,0.790847518808975,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"510","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,22,1.1,42,21.5984494934298,1.69495685378416,0.521329999999999,1.4456042627482,0.883631856583297,1.52030000000001,2.72642333357843,2.57684290480808,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"511","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,23,1.1,44,21.5984494934298,1.89476610404135,0.748502999999999,1.85601391848643,1.41823811317326,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"512","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,24,1.1,46,21.5984494934298,2.72552805320156,1.48618999999999,2.56386193143149,4.05065253738761,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"513","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,25,1.1,48,21.5984494934298,1.664816264285,-0.461869999999998,-1.31993705957563,-0.768928687985307,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"514","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,26,1.1,50,21.5984494934298,1.89363130035985,0.584670000000003,1.47532209823924,1.1071494123814,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"515","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,27,1.1,52,21.5984494934298,1.59761375512148,-10.70105,-32.0762572659083,-17.0961446742427,1.00739999999999,2.84919945810339,1.60943609690936,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"516","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,28,1.1,54,21.5984494934298,2.1714424461009,12.93301,28.2755182911832,28.0832868698474,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"517","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,29,1.1,56,21.5984494934298,1.77841978942445,0.507840000000002,1.36160172666886,0.903152705861313,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"518","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,30,1,58,19.6349540849362,1.5253715323418,0.352509999999995,1.20039937260904,0.5377087188658,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"519","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,31,1,60,19.6349540849362,1.78986158296963,0.547260000000001,1.58941297494916,0.979519649895964,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"520","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,32,1,62,19.6349540849362,2.02074065609555,0.787550000000003,2.01734473323303,1.59143430370806,0.7562,2.6139046453669,1.52808408413945,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
"521","2017_M_07","Garcia Bay",55.552669,-133.431392,"7/26/2017",-0.59,33,1,64,19.6349540849362,2.66413559072858,1.22748,2.37592531943409,3.27017315490751,NA,NA,NA,"muddy sand mixed with gravel and cobble at transect. Changing to course sand with gravel and cobble higher. Two rocky outcrops ""framing back of bay","one moderatly sized stream"
