site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,taxon,fork_length,unmeasured,sex
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,138,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,150,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,125,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,106,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Snake prickleback,Lumpenus sagitta,PRICKSN,Vertebrata,NA,137,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,97,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,131,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,74,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,105,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,128,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,169,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,151,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,85,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,124,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,84,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,95,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,170,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,170,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,204,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,115,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,249,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,166,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,175,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,195,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,167,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,169,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,177,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,91,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,76,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,NA,1,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,61,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,29,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,26,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,25,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,30,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,25,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,30,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,29,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,37,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,86,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,55,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,32,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,35,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,31,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,27,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,64,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Grunt sculpin,Rhamphocottus richardsonii,SCULGRU,Vertebrata,19,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Grunt sculpin,Rhamphocottus richardsonii,SCULGRU,Vertebrata,22,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Grunt sculpin,Rhamphocottus richardsonii,SCULGRU,Vertebrata,15,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Grunt sculpin,Rhamphocottus richardsonii,SCULGRU,Vertebrata,19,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Grunt sculpin,Rhamphocottus richardsonii,SCULGRU,Vertebrata,16,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Slender cockscomb,Anoplarchus insignis,COCKSSL,Vertebrata,98,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Slender cockscomb,Anoplarchus insignis,COCKSSL,Vertebrata,64,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Butter sole,Isopsetta isolepis,SOLEBUT,Vertebrata,133,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,Vertebrata,42,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,English sole,Parophrys vetulus,SOLEENG,Vertebrata,76,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,English sole,Parophrys vetulus,SOLEENG,Vertebrata,110,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,English sole,Parophrys vetulus,SOLEENG,Vertebrata,88,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,English sole,Parophrys vetulus,SOLEENG,Vertebrata,93,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,English sole,Parophrys vetulus,SOLEENG,Vertebrata,85,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,English sole,Parophrys vetulus,SOLEENG,Vertebrata,78,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,English sole,Parophrys vetulus,SOLEENG,Vertebrata,124,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,71,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,65,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,72,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,64,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,65,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,77,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,73,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,45,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,43,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,60,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Pacific sand lance,Ammodytes personatus,SANDLNCP,Vertebrata,114,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,185,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,35,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,95,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,82,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,97,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,139,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,85,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,80,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,100,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,52,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,140,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,105,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,108,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,90,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,113,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,35,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,40,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,123,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,104,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,122,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,140,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,80,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,102,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,75,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,103,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,37,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,135,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,96,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,42,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,124,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,84,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,122,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,36,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,NA,5,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,47,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,78,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,62,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,Vertebrata,54,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,52,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,36,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,26,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,37,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Sailfin sculpin,Nautichthys oculofasciatus,SCULSAIL,Vertebrata,31,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Sailfin sculpin,Nautichthys oculofasciatus,SCULSAIL,Vertebrata,35,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Sailfin sculpin,Nautichthys oculofasciatus,SCULSAIL,Vertebrata,32,,
2017_H_04,7/8/2017,20170708,737,750,gradual,,,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,NA,1,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shore crab,Hemigrapsus,CRABSH,Decapoda,NA,2,"F,M"
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Helmet crab,Temessus cheiragonus,CRABHEL,Decapoda,NA,2,"M,F"
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Sunflower sea star ,Pycnopodia helianthoides,STARPYCN,Echinodermata,NA,1,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,14,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,59,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,69,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,31,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,25,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,17,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,53,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,54,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,26,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,36,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,62,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,33,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,49,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,20,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,30,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,24,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,63,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,30,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,19,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,27,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,55,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,65,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,29,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,31,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,30,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,25,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,21,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,25,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,19,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,18,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,NA,934,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,153,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,205,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,132,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,173,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,169,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,164,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,157,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,172,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,156,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,130,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,154,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,157,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,212,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,162,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,178,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,57,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,159,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,126,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,108,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,126,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,127,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,119,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,124,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,124,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,94,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,89,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,129,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,134,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,128,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,39,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,42,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,46,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,35,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,35,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,33,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,38,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,32,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,46,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,48,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,50,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,50,,
2017_H_05,8/8/2017,20170808,815,828,steep then mid,-1.4,806,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,Vertebrata,33,,
