site_code,site_name,latitude_N,longitude_E,date_MMDDYYYY,tidalheight_ft_MLLW,layer_number,layer_starting_depth_cm,layer_depths_cm,layer_thickness_cm,layer_volume_cm3,dry_bulk_density,organic_dw_g,organic_dw_percent,organic_density,inorganic_dw_g,inorganic_dw_percent,inorganic_density,sediment_description,freshwater_input
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,12,22,"23,24",0.9,17.67145868,1.203634651,1.81426,8.529674217,2.183706202,3.33541,15.57063203,4.014615052,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,13,24,"25,26",1,19.63495408,1.220488721,2.11714,8.834580191,2.583945491,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,14,26,"27,28",1,19.63495408,1.051984635,2.14542,10.38659119,2.256948875,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,15,28,"29,30",0.9,17.67145868,1.2330595,2.08944,9.589003376,2.576403842,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,16,30,"31,32",0.9,17.67145868,1.217465994,2.50899,11.66191016,3.054610004,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,17,32,"33,34",1,19.63495408,1.303447917,2.35969,9.220009737,3.075733015,7.22998,28.47502619,9.42390237,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,18,34,"35,36",0.9,17.67145868,1.300899966,2.52127,10.96738412,3.279920059,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,19,36,"37,38",0.9,17.67145868,1.424705819,2.52834,10.04240838,3.602140709,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,20,38,"39,40",0.9,17.67145868,1.471265642,2.46055,9.463868603,3.620122676,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,21,40,"41,42",0.6,11.78097245,1.262916967,1.41563,9.51467195,1.787823146,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,22,42,"43,44",1,19.63495408,1.659575564,2.28691,7.018142013,3.795299953,19.46793,59.85240985,32.30850091,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,23,44,"45,46",1,19.63495408,1.454776511,2.435,8.524576161,3.542380805,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
2017_M_08,Port Refugio,55.282137,-133.334028,8/22/2017,-0.55,24,46,"47,48",1,19.63495408,1.000426073,2.68939,13.69111739,2.690535875,NA,NA,NA,"mostly muddy sand with occasional gravel and sand at transect. Higher becomes more consolidated sand with gravel, cobble and gravel high.","many streams in bay, lots of tannins"
