site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,Sex,Notes:
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,48,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,,207,,Small shiner
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,125,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,129,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,124,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,128,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,129,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,113,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,123,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,132,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,128,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,122,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,124,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,135,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,123,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,128,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,98,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,131,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,124,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,108,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,92,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,126,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,110,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,104,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,112,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,100,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,110,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,118,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,132,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,,27,,Large shiner
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,37,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,88,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,80,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,78,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,75,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,76,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,70,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,75,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,76,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,58,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,110,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,85,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,81,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,117,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,180,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,176,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,80,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,196,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,86,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,193,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,88,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,85,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,84,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,89,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,90,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,103,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,81,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,81,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,110,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,187,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,176,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,124,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,116,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,127,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,191,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,81,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,219,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,98,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,122,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,91,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,133,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,92,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,85,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Snake prickleback,Lumpenus sagitta,PRICKSN,,43,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Starry flounder,Platichthys stellatus,FLOUNST,218,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,30,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,32,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,31,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,19,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,29,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,15,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,32,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,27,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,23,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,32,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,27,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,31,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,,5,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,,155,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Tubesnout,Aulorhynchus flavidus,TUBESNT,108,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,89,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,174,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,82,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,74,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,114,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,124,,,
Nossuk Photographers point,6/30/19,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,89,,,
Nossuk Photographers point,6/30/20,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,80,,,
Nossuk Photographers point,6/30/21,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,126,,,
Nossuk Photographers point,6/30/22,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,118,,,
Nossuk Photographers point,6/30/23,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,70,,,
Nossuk Photographers point,6/30/24,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,323,,,
Nossuk Photographers point,6/30/25,20180630,817,825,gradual,-3.4,8:56,Snake prickleback,Lumpenus sagitta,PRICKSN,82,,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Greenling,,,60,,,
