site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,Sex
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Penpoint gunnel ,Apodichthys flavidus,GUNNPEN,132,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile flatfish,Pleuronectidae,UNFLAT,20,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Great sculpin ,Myoxocephalus polyacanthocephalus,SCULGRT,135,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,30,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,31,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,27,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,26,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,28,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,30,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,32,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,26,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,29,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,27,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,35,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,25,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,30,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,26,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,28,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,29,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,30,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,22,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,26,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,22,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,24,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,29,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,29,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,33,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,35,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,28,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,33,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,30,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,NA,42,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile sculpin,Cottidae,UNSCUL,NA,1,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Northern kelp crab,Pugettia producta,CRABNKE,NA,3,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Gracefull crab,Metacarcinus gracilis,CRABGRA,NA,1,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Helmet crab,Temessus cheiragonus,CRABHEL,NA,6,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Shore crab,Hemigrapsus,CRABSH,NA,3,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,27,,
2017_L_02,5/13/17,20170513,930,940,moderate,-0.67,915,Juvenile Myoxocephalus,Myoxocephalus sp.,UNMYOXO,29,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,51,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,62,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,64,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,56,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,71,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,56,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,54,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,41,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,31,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,56,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,32,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,50,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,61,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,54,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,51,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,58,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,46,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,51,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,46,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,58,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,61,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,59,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,60,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,51,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,62,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,54,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,62,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,61,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,35,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,53,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,34,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pink salmon,Oncorhynchus gorbuscha,SALPINK,NA,256,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,54,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,52,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,51,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,56,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,57,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,54,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,65,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,54,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,67,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,60,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,52,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,71,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,59,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,58,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,61,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,63,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,56,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,63,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,69,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,61,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,60,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,52,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,55,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,58,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,59,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,62,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,46,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,64,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,68,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,65,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Chum salmon,Oncorhynchus keta,SALCHUM,NA,28,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,154,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,125,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,121,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,192,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,131,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,85,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,245,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,110,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,259,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,105,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,125,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,135,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,93,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,115,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,211,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,280,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,149,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,121,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,260,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,227,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,127,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,32,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,34,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,30,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,29,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,28,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,27,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,31,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,34,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,32,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,26,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,31,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,37,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Walleye pollock,Gadus chalcogrammus,POLLOCK,30,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Starry flounder,Platichthys stellatus,FLOUNST,118,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Starry flounder,Platichthys stellatus,FLOUNST,114,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Starry flounder,Platichthys stellatus,FLOUNST,116,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Starry flounder,Platichthys stellatus,FLOUNST,281,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Starry flounder,Platichthys stellatus,FLOUNST,121,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Starry flounder,Platichthys stellatus,FLOUNST,226,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Starry flounder,Platichthys stellatus,FLOUNST,127,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Starry flounder,Platichthys stellatus,FLOUNST,83,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Starry flounder,Platichthys stellatus,FLOUNST,36,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,35,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile flatfish,Pleuronectidae,UNFLAT,19,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile flatfish,Pleuronectidae,UNFLAT,30,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile flatfish,Pleuronectidae,UNFLAT,34,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile gunnel,Pholidae,UNGUNN,22,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile sculpin,Cottidae,UNSCUL,11,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile sculpin,Cottidae,UNSCUL,11,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile sculpin,Cottidae,UNSCUL,12,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Crescent gunnel,Pholis laeta,GUNNCRE,31,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Crescent gunnel,Pholis laeta,GUNNCRE,32,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Crescent gunnel,Pholis laeta,GUNNCRE,34,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Crescent gunnel,Pholis laeta,GUNNCRE,137,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Crescent gunnel,Pholis laeta,GUNNCRE,145,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile greenling,Hexagrammidae sp.,UNGREEN,46,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile greenling,Hexagrammidae sp.,UNGREEN,50,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile greenling,Hexagrammidae sp.,UNGREEN,53,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile greenling,Hexagrammidae sp.,UNGREEN,57,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile greenling,Hexagrammidae sp.,UNGREEN,53,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile greenling,Hexagrammidae sp.,UNGREEN,56,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile greenling,Hexagrammidae sp.,UNGREEN,53,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile greenling,Hexagrammidae sp.,UNGREEN,48,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,64,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,49,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,57,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,79,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,60,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,52,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,61,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,57,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,69,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,61,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,59,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,64,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,57,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,60,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,58,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,58,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,47,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,41,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,79,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,49,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,57,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,57,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,55,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,60,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,NA,24,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Speckled sanddab,Citharichthys stigmaeus,SDABSPKL,45,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Speckled sanddab,Citharichthys stigmaeus,SDABSPKL,47,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Speckled sanddab,Citharichthys stigmaeus,SDABSPKL,59,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pacific sanddab,Citharichthys sordidus,SDABPAC,105,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pacific sanddab,Citharichthys sordidus,SDABPAC,105,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile sculpin,Cottidae,UNSCUL,43,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Lingcod,Ophiodon elongatus,LINGCOD,74,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile Artedius,Artedius spp.,UNARTE,78,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile Artedius,Artedius spp.,UNARTE,80,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile Artedius,Artedius spp.,UNARTE,48,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Juvenile Artedius,Artedius spp.,UNARTE,49,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Buffalo sculpin,Enophrys bison,SCULBUF,63,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Buffalo sculpin,Enophrys bison,SCULBUF,123,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Buffalo sculpin,Enophrys bison,SCULBUF,70,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Buffalo sculpin,Enophrys bison,SCULBUF,98,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Buffalo sculpin,Enophrys bison,SCULBUF,79,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Buffalo sculpin,Enophrys bison,SCULBUF,88,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,81,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,83,,
2017_M_03,5/14/17,20170514,935,950,gentle,-0.08,941,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,101,,
