site,habitat,so_region,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,taxon,Sex,notes
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Chum salmon,Oncorhynchus keta,SALCHUM,42,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Chum salmon,Oncorhynchus keta,SALCHUM,54,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Chum salmon,Oncorhynchus keta,SALCHUM,56,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Chum salmon,Oncorhynchus keta,SALCHUM,,91,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,34,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,44,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,34,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,41,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,41,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,30,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,41,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,42,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,42,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,41,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,45,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,40,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,44,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,41,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,62,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,43,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,38,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,39,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,45,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,65,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,26,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific cod,Gadus macrocephalus,CODPAC,41,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pink salmon,Oncorhynchus gorbuscha,SALPINK,61,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pink salmon,Oncorhynchus gorbuscha,SALPINK,52,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pink salmon,Oncorhynchus gorbuscha,SALPINK,59,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pink salmon,Oncorhynchus gorbuscha,SALPINK,63,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pink salmon,Oncorhynchus gorbuscha,SALPINK,61,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pink salmon,Oncorhynchus gorbuscha,SALPINK,63,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,97,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,101,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,84,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,109,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,91,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,121,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,103,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,94,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,87,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,109,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,91,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,85,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,104,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,80,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,104,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,89,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Coho salmon,Oncorhynchus kisutch,SALCOHO,84,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,,38,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,109,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,148,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,158,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,166,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,172,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,148,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,174,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,196,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,171,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,185,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,155,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,166,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,159,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,134,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,129,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,139,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,148,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,174,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,109,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,143,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,174,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,148,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,172,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,71,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,130,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,67,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,150,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,166,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,164,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Crescent gunnel,Pholis laeta,GUNNCRE,148,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,102,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,192,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,118,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,236,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,92,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,97,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,261,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,176,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,293,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,94,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,212,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,141,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,103,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,85,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,112,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,136,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,302,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,284,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,96,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,286,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,307,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,107,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,272,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,134,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,210,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,114,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,108,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,109,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,106,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,165,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,198,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,278,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,204,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,261,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,208,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,221,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,176,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,,9,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,42,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,33,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,35,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,28,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,25,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,144,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,133,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,34,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,22,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Dolly Varden,Salvelinus malma,DOLLY,109,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,English sole,Parophrys vetulus,SOLEENG,95,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,English sole,Parophrys vetulus,SOLEENG,109,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,English sole,Parophrys vetulus,SOLEENG,108,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,English sole,Parophrys vetulus,SOLEENG,104,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,English sole,Parophrys vetulus,SOLEENG,90,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,English sole,Parophrys vetulus,SOLEENG,71,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,English sole,Parophrys vetulus,SOLEENG,75,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,English sole,Parophrys vetulus,SOLEENG,84,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,English sole,Parophrys vetulus,SOLEENG,26,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific herring,Clupea pallasii,HERRING,98,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,53,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,44,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,73,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,52,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,74,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,60,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,49,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,64,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,77,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,56,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,55,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,64,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,82,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,52,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,63,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,66,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile Artedius,Artedius spp.,UNARTE,69,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,153,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,89,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,51,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,55,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,69,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,51,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,44,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,58,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,49,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Sturgeon poacher,Podothecus accipenserinus,POASTUR,22,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Speckled sanddab,Citharichthys stigmaeus,SDABSPKL,47,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Scalyhead sculpin,Artedius harringtoni,SCULSCA,60,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific sanddab,Citharichthys sordidus,SDABPAC,58,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Brown rockfish,Sebastes auriculatus,ROCKBRO,50,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile sculpin,Cottidae,UNSCUL,9,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile sculpin,Cottidae,UNSCUL,7,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Juvenile sculpin,Cottidae,UNSCUL,20,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Buffalo sculpin,Enophrys bison,SCULBUF,55,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Buffalo sculpin,Enophrys bison,SCULBUF,196,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Buffalo sculpin,Enophrys bison,SCULBUF,95,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Snake prickleback,Lumpenus sagitta,PRICKSN,228,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Snake prickleback,Lumpenus sagitta,PRICKSN,114,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Snake prickleback,Lumpenus sagitta,PRICKSN,173,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Snake prickleback,Lumpenus sagitta,PRICKSN,119,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Snake prickleback,Lumpenus sagitta,PRICKSN,177,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Snake prickleback,Lumpenus sagitta,PRICKSN,136,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,76,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,81,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,79,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,69,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,198,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,208,,fish,,
Farallon,eelgrass,low,5/22/19,20190522,850,905,gentle,-0.1,959,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,198,,fish,,
