site_name,site_code,so_region,year,date_mm.dd.yyyy,date_yyyy.mm.dd,transect_location,transect_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,notes,measurers
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,29,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,30,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,22,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,29,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,26,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,30,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,27,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,27,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,27,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,30,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,25,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,45,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,22,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,25,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,27,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,54,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,33,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,26,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,39,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,47,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,43,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,47,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,50,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,44,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,49,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,54,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,47,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,55,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,50,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,50,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,45,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,42,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,55,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,55,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,37,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,43,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,42,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,44,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,47,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,46,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,60,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,51,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,55,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,49,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,40,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,46,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,45,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,34,Estimate,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,32,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Horse clam,Tresus nuttallii,CLAMHO,Sea Otter,62,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Horse clam,Tresus nuttallii,CLAMHO,Sea Otter,60,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Horse clam,Tresus nuttallii,CLAMHO,Sea Otter,39,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,38,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,34,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,36,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,25,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,25,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,14,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,38,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,37,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,35,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Crab,20,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,20,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,86,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,37,Estimate,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,32,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,23,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,31,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,30,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,27,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Crab,21,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Crab,17,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,33,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,29,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,39,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,27,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,20,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,12,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,21,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,19,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,15,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,28,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,32,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,41,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,20,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,33,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,26,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,30,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,32,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,18,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,43,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,29,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,39,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,27,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,40,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,43,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,13,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,30,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,20,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,27,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,39,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,39,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,32,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,44,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,31,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,25,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Softshell clam,Mya arenicola,CLAMMYA,Sea Otter,68,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Softshell clam,Mya arenicola,CLAMMYA,Sea Otter,67,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Softshell clam,Mya arenicola,CLAMMYA,Sea Otter,61,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,34,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,35,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,45,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,33,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,29,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,40,Estimate,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Crab,19,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Crab,21,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,33,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,26,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,17,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,53,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,23,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,26,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,31,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,20,,"Wendel, Maggie"
Guktu Cove b,H_06_b,High,2018,5312018,20180531,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,19,,"Wendel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,130,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,41,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,71,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,135,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,44,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,40,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,24,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,54,Estimate,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,35,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,107,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,19,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,87,Estimate,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,35,Estimate,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,130,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,47,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,126,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,49,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,123,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,42,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,108,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,41,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,32,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,36,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,43,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,34,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,32,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,42,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,53,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,34,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,100,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,83,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,32,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,35,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,36,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,49,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,40,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,52,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Inside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,89,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Inside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,53,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,55,Estimate,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,99,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,87,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Crab,33,,"Lia, Mel, Maggie"
Blanquizal Bay a,H_07_a,High,2018,6182018,20180618,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,50,,"Lia, Mel, Maggie"
