site_code,site_name,latitude_N,longitude_E,date_DDMMYY,date_YYYYMMDD,start_time,end_time,depth_MLLW_m,quadrat_number,plant_number,eelgrass_shoots_0.25msq,flowering_shoots_0.25msq,epiphyte_percover_0.25msq,macroalgae_percover_0.25msq,epiphyte_dw_g,shoot_fw_g,shoot_dw_g,xs_shoot_fw_g,xs_shoot_dw_g,rhizome_fw_g,rhizome_dw_g,leaf1_length_cm,leaf2_length_cm,leaf3_length_cm,leaf4_length_cm,leaf5_length_cm,leaf6_length_cm,leaf7_length_cm,leaf8_length_cm,leaf9_length_cm,leaf10_length_cm,leaf1_width_cm,leaf2_width_cm,leaf3_width_cm,leaf4_width_cm,leaf5_width_cm,leaf6_width_cm,leaf7_width_cm,leaf8_width_cm,leaf9_width_cm,leaf10_width_cm,rhizome_length_cm,internode1_length_cm,internode2_length_cm,internode3_length_cm,internode4_length_cm,internode5_length_cm,isopod_count,isopod_fw_g,isopod_dw_g,gammarid_count,gammarid_fw_g,gammarid_dw_g,caprelid_count,caprelid_fw_g,caprelid_dw_g,limpet_count,limpet_fw_g,limpet_dw_g,gastropod_count,gastropod_fw_g,gastropod_dw_g,crab_count,crab_fw_g,crab_dw_g,polychaete_count,other_epifauna,notes
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,4,45,2,100,0,0.0057,4.3189,0.5879,NA,NA,0.7272,0.3684,81.6,58.1,93.6,23.7,16.5,23.5,19.8,73.3,3,NA,0.6,0.6,0.6,0.5,0.3,0.3,0.5,0.6,0.3,NA,5,0.9,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,4,74,1,100,0,0.0057,4.3189,0.5879,NA,NA,0.7272,0.3684,81.6,58.1,93.6,23.7,16.5,23.5,19.8,73.3,3,NA,0.6,0.6,0.6,0.5,0.3,0.3,0.5,0.6,0.3,NA,5,0.9,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,4,65,2,100,0,0.0057,4.3189,0.5879,NA,NA,0.7272,0.3684,81.6,58.1,93.6,23.7,16.5,23.5,19.8,73.3,3,NA,0.6,0.6,0.6,0.5,0.3,0.3,0.5,0.6,0.3,NA,5,0.9,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,4,60,0,100,0,0.0057,4.3189,0.5879,NA,NA,0.7272,0.3684,81.6,58.1,93.6,23.7,16.5,23.5,19.8,73.3,3,NA,0.6,0.6,0.6,0.5,0.3,0.3,0.5,0.6,0.3,NA,5,0.9,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,4,64,3,100,0,0.0057,4.3189,0.5879,NA,NA,0.7272,0.3684,81.6,58.1,93.6,23.7,16.5,23.5,19.8,73.3,3,NA,0.6,0.6,0.6,0.5,0.3,0.3,0.5,0.6,0.3,NA,5,0.9,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,4,27,1,100,0,0.0057,4.3189,0.5879,NA,NA,0.7272,0.3684,81.6,58.1,93.6,23.7,16.5,23.5,19.8,73.3,3,NA,0.6,0.6,0.6,0.5,0.3,0.3,0.5,0.6,0.3,NA,5,0.9,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,4,33,1,100,0,0.0057,4.3189,0.5879,NA,NA,0.7272,0.3684,81.6,58.1,93.6,23.7,16.5,23.5,19.8,73.3,3,NA,0.6,0.6,0.6,0.5,0.3,0.3,0.5,0.6,0.3,NA,5,0.9,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; threespine stickleback
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,4,73,2,100,0,0.0057,4.3189,0.5879,NA,NA,0.7272,0.3684,81.6,58.1,93.6,23.7,16.5,23.5,19.8,73.3,3,NA,0.6,0.6,0.6,0.5,0.3,0.3,0.5,0.6,0.3,NA,5,0.9,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,5,45,2,100,0,0.0068,5.4741,0.7558,NA,NA,0.6803,0.0938,12.3,102.7,80.4,93.2,18.2,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,1.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,5,74,1,100,0,0.0068,5.4741,0.7558,NA,NA,0.6803,0.0938,12.3,102.7,80.4,93.2,18.2,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,1.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,5,65,2,100,0,0.0068,5.4741,0.7558,NA,NA,0.6803,0.0938,12.3,102.7,80.4,93.2,18.2,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,1.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,5,60,0,100,0,0.0068,5.4741,0.7558,NA,NA,0.6803,0.0938,12.3,102.7,80.4,93.2,18.2,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,1.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,5,64,3,100,0,0.0068,5.4741,0.7558,NA,NA,0.6803,0.0938,12.3,102.7,80.4,93.2,18.2,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,1.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,5,27,1,100,0,0.0068,5.4741,0.7558,NA,NA,0.6803,0.0938,12.3,102.7,80.4,93.2,18.2,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,1.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,5,33,1,100,0,0.0068,5.4741,0.7558,NA,NA,0.6803,0.0938,12.3,102.7,80.4,93.2,18.2,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,1.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; threespine stickleback
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,1,5,73,2,100,0,0.0068,5.4741,0.7558,NA,NA,0.6803,0.0938,12.3,102.7,80.4,93.2,18.2,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.5,NA,NA,NA,NA,NA,5,1.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,1,45,2,100,0,0.0021,3.3027,0.4326,15.5813,1.5025,0.4632,0.0618,77.9,74.2,42.8,35.6,74.1,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,5,1,1.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1664,0.0437,1,0.0033,0.0012,NA,NA,NA,2,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,1,74,1,100,0,0.0021,3.3027,0.4326,15.5813,1.5025,0.4632,0.0618,77.9,74.2,42.8,35.6,74.1,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,5,1,1.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1664,0.0437,1,0.0033,0.0012,NA,NA,NA,2,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,1,65,2,100,0,0.0021,3.3027,0.4326,15.5813,1.5025,0.4632,0.0618,77.9,74.2,42.8,35.6,74.1,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,5,1,1.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1664,0.0437,1,0.0033,0.0012,NA,NA,NA,2,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,1,60,0,100,0,0.0021,3.3027,0.4326,15.5813,1.5025,0.4632,0.0618,77.9,74.2,42.8,35.6,74.1,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,5,1,1.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1664,0.0437,1,0.0033,0.0012,NA,NA,NA,2,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,1,64,3,100,0,0.0021,3.3027,0.4326,15.5813,1.5025,0.4632,0.0618,77.9,74.2,42.8,35.6,74.1,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,5,1,1.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1664,0.0437,1,0.0033,0.0012,NA,NA,NA,2,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,1,27,1,100,0,0.0021,3.3027,0.4326,15.5813,1.5025,0.4632,0.0618,77.9,74.2,42.8,35.6,74.1,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,5,1,1.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1664,0.0437,1,0.0033,0.0012,NA,NA,NA,2,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,1,33,1,100,0,0.0021,3.3027,0.4326,15.5813,1.5025,0.4632,0.0618,77.9,74.2,42.8,35.6,74.1,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,5,1,1.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1664,0.0437,1,0.0033,0.0012,NA,NA,NA,2,,; threespine stickleback
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,1,73,2,100,0,0.0021,3.3027,0.4326,15.5813,1.5025,0.4632,0.0618,77.9,74.2,42.8,35.6,74.1,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,5,1,1.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1664,0.0437,1,0.0033,0.0012,NA,NA,NA,2,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,2,45,2,100,0,0.002,2.7678,0.3502,NA,NA,0.4869,0.0629,69.8,45.2,65.6,71.2,13.6,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1.3,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,2,74,1,100,0,0.002,2.7678,0.3502,NA,NA,0.4869,0.0629,69.8,45.2,65.6,71.2,13.6,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1.3,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,2,65,2,100,0,0.002,2.7678,0.3502,NA,NA,0.4869,0.0629,69.8,45.2,65.6,71.2,13.6,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1.3,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,2,60,0,100,0,0.002,2.7678,0.3502,NA,NA,0.4869,0.0629,69.8,45.2,65.6,71.2,13.6,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1.3,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,2,64,3,100,0,0.002,2.7678,0.3502,NA,NA,0.4869,0.0629,69.8,45.2,65.6,71.2,13.6,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1.3,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,2,27,1,100,0,0.002,2.7678,0.3502,NA,NA,0.4869,0.0629,69.8,45.2,65.6,71.2,13.6,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1.3,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,2,33,1,100,0,0.002,2.7678,0.3502,NA,NA,0.4869,0.0629,69.8,45.2,65.6,71.2,13.6,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1.3,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; threespine stickleback
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,2,73,2,100,0,0.002,2.7678,0.3502,NA,NA,0.4869,0.0629,69.8,45.2,65.6,71.2,13.6,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.4,NA,NA,NA,NA,NA,5,1.3,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,3,45,2,100,0,0.0024,5.2377,0.7454,NA,NA,0.5052,0.0674,76,34,101.6,54.9,67.8,88.4,70.3,13.2,12.6,NA,0.5,0.6,0.6,0.5,0.4,0.5,0.5,0.3,0.3,NA,5,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,3,74,1,100,0,0.0024,5.2377,0.7454,NA,NA,0.5052,0.0674,76,34,101.6,54.9,67.8,88.4,70.3,13.2,12.6,NA,0.5,0.6,0.6,0.5,0.4,0.5,0.5,0.3,0.3,NA,5,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,3,65,2,100,0,0.0024,5.2377,0.7454,NA,NA,0.5052,0.0674,76,34,101.6,54.9,67.8,88.4,70.3,13.2,12.6,NA,0.5,0.6,0.6,0.5,0.4,0.5,0.5,0.3,0.3,NA,5,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,3,60,0,100,0,0.0024,5.2377,0.7454,NA,NA,0.5052,0.0674,76,34,101.6,54.9,67.8,88.4,70.3,13.2,12.6,NA,0.5,0.6,0.6,0.5,0.4,0.5,0.5,0.3,0.3,NA,5,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,3,64,3,100,0,0.0024,5.2377,0.7454,NA,NA,0.5052,0.0674,76,34,101.6,54.9,67.8,88.4,70.3,13.2,12.6,NA,0.5,0.6,0.6,0.5,0.4,0.5,0.5,0.3,0.3,NA,5,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,3,27,1,100,0,0.0024,5.2377,0.7454,NA,NA,0.5052,0.0674,76,34,101.6,54.9,67.8,88.4,70.3,13.2,12.6,NA,0.5,0.6,0.6,0.5,0.4,0.5,0.5,0.3,0.3,NA,5,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,3,33,1,100,0,0.0024,5.2377,0.7454,NA,NA,0.5052,0.0674,76,34,101.6,54.9,67.8,88.4,70.3,13.2,12.6,NA,0.5,0.6,0.6,0.5,0.4,0.5,0.5,0.3,0.3,NA,5,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; threespine stickleback
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,3,73,2,100,0,0.0024,5.2377,0.7454,NA,NA,0.5052,0.0674,76,34,101.6,54.9,67.8,88.4,70.3,13.2,12.6,NA,0.5,0.6,0.6,0.5,0.4,0.5,0.5,0.3,0.3,NA,5,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,4,45,2,100,0,0.0018,2.0261,0.2397,NA,NA,0.5042,0.0656,25,32.4,21,27.5,32.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,5,1.1,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,4,74,1,100,0,0.0018,2.0261,0.2397,NA,NA,0.5042,0.0656,25,32.4,21,27.5,32.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,5,1.1,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,4,65,2,100,0,0.0018,2.0261,0.2397,NA,NA,0.5042,0.0656,25,32.4,21,27.5,32.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,5,1.1,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,4,60,0,100,0,0.0018,2.0261,0.2397,NA,NA,0.5042,0.0656,25,32.4,21,27.5,32.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,5,1.1,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,4,64,3,100,0,0.0018,2.0261,0.2397,NA,NA,0.5042,0.0656,25,32.4,21,27.5,32.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,5,1.1,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,4,27,1,100,0,0.0018,2.0261,0.2397,NA,NA,0.5042,0.0656,25,32.4,21,27.5,32.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,5,1.1,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,4,33,1,100,0,0.0018,2.0261,0.2397,NA,NA,0.5042,0.0656,25,32.4,21,27.5,32.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,5,1.1,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; threespine stickleback
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,4,73,2,100,0,0.0018,2.0261,0.2397,NA,NA,0.5042,0.0656,25,32.4,21,27.5,32.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,5,1.1,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,5,45,2,100,0,0.0012,3.5098,0.4172,NA,NA,0.5223,0.071,52,40,44.6,7.3,40.4,49.4,50.4,NA,NA,NA,0.6,0.6,0.6,0.3,0.5,0.5,0.5,NA,NA,NA,5,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,5,74,1,100,0,0.0012,3.5098,0.4172,NA,NA,0.5223,0.071,52,40,44.6,7.3,40.4,49.4,50.4,NA,NA,NA,0.6,0.6,0.6,0.3,0.5,0.5,0.5,NA,NA,NA,5,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,5,65,2,100,0,0.0012,3.5098,0.4172,NA,NA,0.5223,0.071,52,40,44.6,7.3,40.4,49.4,50.4,NA,NA,NA,0.6,0.6,0.6,0.3,0.5,0.5,0.5,NA,NA,NA,5,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,5,60,0,100,0,0.0012,3.5098,0.4172,NA,NA,0.5223,0.071,52,40,44.6,7.3,40.4,49.4,50.4,NA,NA,NA,0.6,0.6,0.6,0.3,0.5,0.5,0.5,NA,NA,NA,5,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,5,64,3,100,0,0.0012,3.5098,0.4172,NA,NA,0.5223,0.071,52,40,44.6,7.3,40.4,49.4,50.4,NA,NA,NA,0.6,0.6,0.6,0.3,0.5,0.5,0.5,NA,NA,NA,5,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,5,27,1,100,0,0.0012,3.5098,0.4172,NA,NA,0.5223,0.071,52,40,44.6,7.3,40.4,49.4,50.4,NA,NA,NA,0.6,0.6,0.6,0.3,0.5,0.5,0.5,NA,NA,NA,5,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,5,33,1,100,0,0.0012,3.5098,0.4172,NA,NA,0.5223,0.071,52,40,44.6,7.3,40.4,49.4,50.4,NA,NA,NA,0.6,0.6,0.6,0.3,0.5,0.5,0.5,NA,NA,NA,5,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; threespine stickleback
2017_H_03,Chusini Cove,55.80692,-133.171,25/6/17,20170625,1000,1030,-0.5,2,5,73,2,100,0,0.0012,3.5098,0.4172,NA,NA,0.5223,0.071,52,40,44.6,7.3,40.4,49.4,50.4,NA,NA,NA,0.6,0.6,0.6,0.3,0.5,0.5,0.5,NA,NA,NA,5,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
