"","site","date_DDMMYY","date_YYYYMMDD","quadrat_number","plant_number","rhizome_length_cm","internode1_length_cm","internode2_length_cm","internode3_length_cm","internode4_length_cm","internode5_length_cm","leaf1_length_cm","leaf2_length_cm","leaf3_length_cm","leaf4_length_cm","leaf5_length_cm","leaf6_length_cm","leaf7_length_cm","leaf8_length_cm","leaf9_length_cm","leaf10_length_cm","leaf1_width_cm","leaf2_width_cm","leaf3_width_cm","leaf4_width_cm","leaf5_width_cm","leaf6_width_cm","leaf7_width_cm","leaf8_width_cm","leaf9_width_cm","leaf10_width_cm","rhizome_fw_g","shoot_fw_g","xs_shoot_fw_g","isopod_count","isopod_fw_g","gammarid_count","gammarid_fw_g","caprelid_count","caprelid_fw_g","limpet_count","limpet_fw_g","gastropod_count","gastropod_fw_g","crab_count","crab_fw_g","polychaete_count","other_epifauna","notes","epiphyte_dw_g","rhizome_dw_g","shoot_dw_g","xs_shoot_dw_g","isopod_dw_g","gammarid_dw_g","caprelid_dw_g","limpet_dw_g","gastropod_dw_g","crab_dw_g"
"261","2017_H_07","20/8/17",20170820,5,1,3.1,0.6,0.7,0.6,0.6,NA,34.4,71.8,40.4,47.2,80.6,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.4473,2.0211,7.5636,5,0.0124,1,0.0017,3,0.0114,NA,NA,1,"0.0022",NA,NA,6,"","",0.0091,0.0701000000000001,0.3157,0.96,0.00160000000000005,0,0.000400000000000011,NA,5e-04,NA
"262","2017_H_07","20/8/17",20170820,5,2,5,1.1,1.1,1,0.7,0.7,43.6,53.8,24.2,61.4,53.6,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.6,0.6,NA,NA,NA,NA,NA,0.8305,2.4242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0128,0.1281,0.4026,NA,NA,NA,NA,NA,NA,NA
"263","2017_H_07","20/8/17",20170820,5,3,5,0.7,0.7,1,1,0.7,31,22.8,56.1,59.1,53,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.6,0.6,NA,NA,NA,NA,NA,1.0993,2.5485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0101,0.1599,0.3874,NA,NA,NA,NA,NA,NA,NA
"264","2017_H_07","20/8/17",20170820,5,4,5,1.9,1.5,1.6,NA,NA,90.4,82.2,103.6,21.1,81.4,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,1.0959,5.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0126000000000001,0.1651,0.7915,NA,NA,NA,NA,NA,NA,NA
"265","2017_H_07","20/8/17",20170820,5,5,4.2,0.6,0.8,1,0.8,0.8,52.2,38.8,64.2,24.7,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.6753,1.6055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00649999999999995,0.096,0.2253,NA,NA,NA,NA,NA,NA,NA
"266","2017_H_07","20/8/17",20170820,6,1,5,2,2,NA,NA,NA,57.4,53.2,36.6,40.8,61.4,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,0.778,3.0979,0.9342,11,0.017,2,0.0011,6,0.0085,1,0.0739,7,"0.0370",NA,NA,13,"1 clam","",0.0132,0.1139,0.4975,0.1333,0.00109999999999999,0,5e-04,0.023,0.0144,NA
"267","2017_H_07","20/8/17",20170820,6,2,5,1.7,1.5,1.6,NA,NA,6,34.8,33.1,49.3,39.6,14.9,32.6,41.6,NA,NA,0.6,0.3,0.6,0.6,0.6,0.3,0.6,0.6,NA,NA,0.7718,2.8878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0127,0.117,0.4302,NA,NA,NA,NA,NA,NA,NA
"268","2017_H_07","20/8/17",20170820,6,3,5,1.5,1.3,1.3,NA,NA,42.4,47,27.9,40.6,42.7,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.5,0.5,NA,NA,NA,NA,NA,0.7223,2.0705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00719999999999998,0.1045,0.3484,NA,NA,NA,NA,NA,NA,NA
"269","2017_H_07","20/8/17",20170820,6,4,5,1.3,1.4,1.5,NA,NA,40,48.8,14.6,9.2,38,35.8,NA,NA,NA,NA,0.6,0.6,0.6,0.2,0.6,0.5,NA,NA,NA,NA,0.6527,1.8452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00620000000000009,0.0899,0.301,NA,NA,NA,NA,NA,NA,NA
"270","2017_H_07","20/8/17",20170820,6,5,1.8,0.8,1,NA,NA,NA,27.2,15.2,36.2,38.6,NA,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.2558,3.7978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00390000000000001,0.0296999999999999,0.5045,NA,NA,NA,NA,NA,NA,NA
"271","2017_H_07","20/8/17",20170820,7,1,5,2,2.1,NA,NA,NA,30.3,67.3,48.1,14.6,61.6,66.4,NA,NA,NA,NA,0.5,0.6,0.6,0.3,0.6,0.6,NA,NA,NA,NA,0.9142,3.06,10.2242,15,0.27,7,0.0154,3,9e-04,1,0.0393,12,"0.0748",NA,NA,18,"1 bivalve, 5 brittle stars","",0.00719999999999998,0.1593,0.5387,1.2563,0.0456,0.000900000000000012,0,0.0175,0.0383,NA
"272","2017_H_07","20/8/17",20170820,7,2,4.5,1.5,1.1,1.1,1.1,NA,51.3,53.6,41.3,52.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.6,0.6,NA,NA,NA,NA,NA,NA,0.9672,2.4718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00729999999999997,0.1168,0.4138,NA,NA,NA,NA,NA,NA,NA
"273","2017_H_07","20/8/17",20170820,7,3,5,1.5,2.5,NA,NA,NA,52.9,51.4,47.9,10.1,14.9,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,0.6229,2.2807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00690000000000002,0.0851000000000001,0.3697,NA,NA,NA,NA,NA,NA,NA
"274","2017_H_07","20/8/17",20170820,7,4,5,1.5,1.5,1.4,NA,NA,38.9,37.1,25.8,42.4,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.7,1.3686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00529999999999997,0.1277,0.2567,NA,NA,NA,NA,NA,NA,NA
"275","2017_H_07","20/8/17",20170820,7,5,5,1.3,1.8,1.8,NA,NA,52.6,53.1,44.4,61,NA,NA,NA,NA,NA,NA,0.7,0.7,0.6,0.6,NA,NA,NA,NA,NA,NA,1.1055,3.0744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00880000000000003,0.1729,0.5492,NA,NA,NA,NA,NA,NA,NA
"276","2017_H_07","20/8/17",20170820,8,1,5,1.7,0.8,0.8,0.7,0.9,43.1,58.1,52.4,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1.1529,1.4096,5.5744,6,0.0181,5,0.0152,5,0.0087,NA,NA,3,"0.0676",NA,NA,19,"2 clams","",0.00419999999999998,0.1718,0.2385,0.7538,0.000899999999999901,0.000800000000000023,0,NA,0.0381,NA
"277","2017_H_07","20/8/17",20170820,8,2,5,1,0.9,1,0.6,0.4,87.6,36.8,35.9,39.4,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.9681,1.5221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00929999999999997,0.1516,0.2418,NA,NA,NA,NA,NA,NA,NA
"278","2017_H_07","20/8/17",20170820,8,3,5,0.7,1,0.8,0.5,0.7,42.1,37.6,32.6,47.6,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,1.2969,1.4883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00760000000000005,0.1458,0.2409,NA,NA,NA,NA,NA,NA,NA
"279","2017_H_07","20/8/17",20170820,8,4,5,0.8,0.7,0.8,0.8,1,33.8,43,59.3,49.2,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,1.2401,1.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00829999999999997,0.1642,0.3026,NA,NA,NA,NA,NA,NA,NA
"280","2017_H_07","20/8/17",20170820,8,5,5,0.5,1,1,1,0.5,48.4,29.3,41.8,47.4,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,1.3803,1.5057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00639999999999996,0.2247,0.2808,NA,NA,NA,NA,NA,NA,NA
"281","2017_L_01","29/4/17",20170429,1,1,3.4,0.4,0.3,0.2,0.2,0.2,20.6,18.2,18,10.5,4.6,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,0.2749,0.2888,0.9636,NA,NA,NA,NA,NA,NA,1,0.0045,NA,"limpet = Lottia parallela",NA,NA,6,"","",NA,0.0473,0.0524,0.1246,NA,NA,NA,0.002,NA,NA
"282","2017_L_01","29/4/17",20170429,1,2,5,0.8,0.8,0.5,0.3,0.3,18,20.2,22,16,5.5,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.4,0.4,NA,NA,NA,NA,NA,0.5695,0.4634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,0.0865,0.0819000000000001,NA,NA,NA,NA,NA,NA,NA
"283","2017_L_01","29/4/17",20170429,1,3,3.2,0.1,0.1,0.2,0.2,0.2,8.2,4.7,4.5,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2216,0.0818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,0.0308,0.0106000000000001,NA,NA,NA,NA,NA,NA,NA
"284","2017_L_01","29/4/17",20170429,1,4,1.5,0.1,0.2,0.2,0.1,0.1,22.4,8.6,15.6,16,11.5,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.3,0.2,NA,NA,NA,NA,NA,0.1598,0.3032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,0.0241,0.0198,NA,NA,NA,NA,NA,NA,NA
"285","2017_L_01","29/4/17",20170429,1,5,1.6,0.3,0.3,0.2,0.1,0.2,15.8,16,21,11.7,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.0794,0.2655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,0.00990000000000002,0.0406,NA,NA,NA,NA,NA,NA,NA
"286","2017_L_01","29/4/17",20170429,2,1,5,0.3,0.2,0.2,0.3,0.3,17.6,17,9.3,13.1,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.2772,0.1764,1.9985,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,5,"1 ""non-grazing"" gastropod collected","",NA,0.0306,0.0267999999999999,0.1137,NA,NA,NA,NA,NA,NA
"287","2017_L_01","29/4/17",20170429,2,2,1.7,0.4,0.2,0.3,0.3,NA,18.4,1.7,17.3,8.1,22.2,NA,NA,NA,NA,NA,0.3,0.3,0.2,0.2,0.2,NA,NA,NA,NA,NA,0.1134,0.3353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,0.0167,0.0525,NA,NA,NA,NA,NA,NA,NA
"288","2017_L_01","29/4/17",20170429,2,3,3.7,0.1,0.1,0.1,0.1,0.1,9.5,12,14,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.1861,0.0972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,0.021,0.013,NA,NA,NA,NA,NA,NA,NA
"289","2017_L_01","29/4/17",20170429,2,4,2.8,0.9,0.6,0.4,0.2,0.2,27.7,27.1,23.6,29.3,18.3,NA,NA,NA,NA,NA,0.3,0.4,0.2,0.3,0.3,NA,NA,NA,NA,NA,0.2624,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,0.0408999999999999,0.0978,NA,NA,NA,NA,NA,NA,NA
"290","2017_L_01","29/4/17",20170429,2,5,2,0.5,0.4,0.2,0.2,NA,24,18.2,16.1,22.1,NA,NA,NA,NA,NA,NA,0.3,0.2,0.3,0.2,NA,NA,NA,NA,NA,NA,0.2059,0.3874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,0.0296999999999999,0.0640000000000001,NA,NA,NA,NA,NA,NA,NA
"291","2017_L_01","29/4/17",20170429,3,1,0.9,0.5,NA,NA,NA,NA,18.4,16.7,13,12.5,21.5,NA,NA,NA,NA,NA,0.3,0.2,0.2,0.3,0.2,NA,NA,NA,NA,NA,0.0658,0.4046,0.5848,NA,NA,NA,NA,NA,NA,1,0.0091,NA,"limpet = Lottia parallela",NA,NA,2,"","",0.0103,0.00919999999999999,0.0629,0.0718,NA,NA,NA,0.00129999999999997,NA,NA
"292","2017_L_01","29/4/17",20170429,3,2,3,0.4,0.3,0.3,0.2,0.2,5.7,12.2,11.6,4.5,15,20.9,NA,NA,NA,NA,0.2,0.2,0.3,0.2,0.2,0.2,NA,NA,NA,NA,0.1565,0.2902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00849999999999995,0.0287000000000001,0.046,NA,NA,NA,NA,NA,NA,NA
"293","2017_L_01","29/4/17",20170429,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2017_L_01","29/4/17",20170429,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2017_L_01","29/4/17",20170429,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2017_L_01","29/4/17",20170429,4,1,5,1.4,2,1.3,0.6,NA,35,26.5,11.2,34.6,15.2,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.3,0.3,NA,NA,NA,NA,NA,0.5084,0.7769,2.0924,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,6,"","",0.00829999999999997,0.0851,0.1322,0.3276,NA,NA,NA,NA,NA,NA
"297","2017_L_01","29/4/17",20170429,4,2,1.3,0.5,0.4,NA,NA,NA,29.4,19.9,18.1,30,NA,NA,NA,NA,NA,NA,0.2,0.2,0.3,0.3,NA,NA,NA,NA,NA,NA,0.0741,0.4834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00960000000000005,0.00939999999999996,0.0717,NA,NA,NA,NA,NA,NA,NA
"298","2017_L_01","29/4/17",20170429,4,3,2.1,1,0.4,NA,NA,NA,25.5,14.3,24.2,16.7,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.2,NA,NA,NA,NA,NA,NA,0.1747,0.4048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00919999999999999,0.0229,0.0606,NA,NA,NA,NA,NA,NA,NA
"299","2017_L_01","29/4/17",20170429,4,4,1.5,0.3,0.3,NA,NA,NA,20,25.1,14.9,9.7,NA,NA,NA,NA,NA,NA,0.2,0.3,0.2,0.1,NA,NA,NA,NA,NA,NA,0.0838,0.2999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00800000000000001,0.013,0.0477000000000001,NA,NA,NA,NA,NA,NA,NA
"300","2017_L_01","29/4/17",20170429,4,5,1.4,0.3,0.5,0.3,NA,NA,24.7,24.1,27.7,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.0565,0.2242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00600000000000001,0.00970000000000004,0.04,NA,NA,NA,NA,NA,NA,NA
"301","2017_L_01","29/4/17",20170429,5,1,1,0.5,0.2,0.1,NA,NA,14.5,14.4,7.6,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.0544,0.1114,0.3081,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,1,"","",0.00859999999999994,0.00749999999999995,0.0189,0.0392,NA,NA,NA,NA,NA,NA
"302","2017_L_01","29/4/17",20170429,5,2,1.4,0.4,0.1,NA,NA,NA,18,19.2,16.9,13.2,10.6,NA,NA,NA,NA,NA,0.2,0.1,0.1,0.1,0.2,NA,NA,NA,NA,NA,0.0514,0.2516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0086,0.0081,0.0447,NA,NA,NA,NA,NA,NA,NA
"303","2017_L_01","29/4/17",20170429,5,3,5,0.3,0.1,0.1,0.1,0.2,11.2,18.4,14.3,16.2,NA,NA,NA,NA,NA,NA,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,0.2189,0.1862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00960000000000005,0.0342,0.0282,NA,NA,NA,NA,NA,NA,NA
"304","2017_L_01","29/4/17",20170429,5,4,2.2,0.5,0.6,NA,NA,NA,25.1,23,20,15,23.4,9.5,NA,NA,NA,NA,0.3,0.3,0.2,0.3,0.2,0.3,NA,NA,NA,NA,0.1838,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0091,0.0268,0.1085,NA,NA,NA,NA,NA,NA,NA
"305","2017_L_01","29/4/17",20170429,5,5,1.5,0.8,0.3,NA,NA,NA,19,16.3,21.5,17.3,10.6,NA,NA,NA,NA,NA,0.3,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,0.1251,0.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00950000000000006,0.0247000000000001,0.0527,NA,NA,NA,NA,NA,NA,NA
"306","2017_L_01","29/4/17",20170429,6,1,5,1,0.5,0.5,0.3,0.2,20.2,27.2,13,26.5,8,16.1,NA,NA,NA,NA,0.2,0.3,0.2,0.2,0.2,0.2,NA,NA,NA,NA,0.3854,0.4906,1.1174,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,3,"","",0.00589999999999991,0.0695,0.0834,0.1609,NA,NA,NA,NA,NA,NA
"307","2017_L_01","29/4/17",20170429,6,2,2.5,0.5,0.4,0.2,0.1,NA,24.6,9.6,18.6,23.2,17.6,NA,NA,NA,NA,NA,0.2,0.3,0.2,0.2,0.2,NA,NA,NA,NA,NA,0.1942,0.3225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00730000000000008,0.0285,0.0528,NA,NA,NA,NA,NA,NA,NA
"308","2017_L_01","29/4/17",20170429,6,3,2.2,0.6,0.4,0.3,0.2,0.1,27.5,13.5,24.2,21.3,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.1405,0.3563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00609999999999999,0.0191,0.056,NA,NA,NA,NA,NA,NA,NA
"309","2017_L_01","29/4/17",20170429,6,4,2.1,0.2,0.2,0.2,0.2,0.2,11.3,12.6,12.1,4.3,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.116,0.1562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00609999999999999,0.0186000000000001,0.0244,NA,NA,NA,NA,NA,NA,NA
"310","2017_L_01","29/4/17",20170429,6,5,1.7,0.2,0.4,0.2,NA,NA,6.5,17,9.6,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.0403,0.0905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0071,0.00609999999999999,0.0122,NA,NA,NA,NA,NA,NA,NA
"311","2017_L_01","29/4/17",20170429,7,1,0.9,0.5,NA,NA,NA,NA,14.9,10.1,13.3,10.2,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.0353,0.1576,1.4462,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,4,"","",0.00529999999999997,0.00509999999999999,0.0275,0.2092,NA,NA,NA,NA,NA,NA
"312","2017_L_01","29/4/17",20170429,7,2,1,0.2,0.2,0.1,NA,NA,4.4,15.6,13.1,20.5,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.0743,0.2133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00540000000000007,0.0121,0.0340999999999999,NA,NA,NA,NA,NA,NA,NA
"313","2017_L_01","29/4/17",20170429,7,3,3,1,0.5,0.4,0.3,NA,22.4,22.1,10.5,24.8,NA,NA,NA,NA,NA,NA,0.1,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,0.1733,0.4111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00839999999999996,0.0268999999999999,0.0699,NA,NA,NA,NA,NA,NA,NA
"314","2017_L_01","29/4/17",20170429,7,4,2,0.5,0.3,0.3,NA,NA,11,15.5,12.9,15.8,20.5,NA,NA,NA,NA,NA,0.3,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,0.2463,0.4432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00740000000000002,0.0383,0.0713999999999999,NA,NA,NA,NA,NA,NA,NA
"315","2017_L_01","29/4/17",20170429,7,5,4,0.5,0.4,0.2,0.1,0.1,16.5,25,17.7,14.5,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.3,NA,NA,NA,NA,NA,NA,0.1542,0.2983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00640000000000007,0.0240999999999999,0.0465,NA,NA,NA,NA,NA,NA,NA
"316","2017_L_01","29/4/17",20170429,8,1,2.7,0.2,0.2,0.3,0.2,0.2,13.9,10.1,14,5.2,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.1723,0.1102,0.0243,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,1,"","",0.00590000000000002,0.0188999999999999,0.0201,0.003,NA,NA,NA,NA,NA,NA
"317","2017_L_01","29/4/17",20170429,8,2,2.8,0.2,0.2,0.1,0.1,NA,12,15.5,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1376,0.0814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00600000000000001,0.0201,0.0141,NA,NA,NA,NA,NA,NA,NA
"318","2017_L_01","29/4/17",20170429,8,3,2.9,0.2,0.2,0.1,0.1,0.1,13.5,18.1,15.3,11,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.2393,0.2511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00609999999999999,0.0382,0.0425000000000001,NA,NA,NA,NA,NA,NA,NA
"319","2017_L_01","29/4/17",20170429,8,4,2.1,0.6,0.5,0.3,0.2,NA,9,23.2,22.9,15.1,5.4,22,NA,NA,NA,NA,0.2,0.2,0.2,0.1,0.2,0.2,NA,NA,NA,NA,0.2526,0.4114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00690000000000002,0.0279,0.0669,NA,NA,NA,NA,NA,NA,NA
"320","2017_L_01","29/4/17",20170429,8,5,5,0.3,0.2,0.1,0.1,0.2,16,11.1,15.4,12,NA,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.2,NA,NA,NA,NA,NA,NA,0.3404,0.1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00650000000000006,0.0410999999999999,0.0336,NA,NA,NA,NA,NA,NA,NA
"321","2017_L_02","29/4/17",20170429,1,1,5,1.8,1.5,1.1,0.6,NA,42.4,40.2,15.7,33.2,7.1,43.4,38.4,NA,NA,NA,0.4,0.5,0.5,0.5,0.4,0.4,0.4,NA,NA,NA,1.187,1.7605,10.9598,2,0.1128,NA,NA,1,0.0173,3,0.0154,NA,"",NA,NA,5,"","",0.0149,0.1547,0.2726,1.4521,0.0378,NA,0.001,0.0035,NA,NA
"322","2017_L_02","29/4/17",20170429,1,2,3.3,0.6,0.9,0.6,0.5,0.5,16.4,25.4,15.8,15.3,21.1,4.1,23.7,5.3,NA,NA,0.3,0.3,0.4,0.4,0.4,0.3,0.4,0.4,NA,NA,0.5909,0.8602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00509999999999999,0.0776,0.1445,NA,NA,NA,NA,NA,NA,NA
"323","2017_L_02","29/4/17",20170429,1,3,5,1.1,1.1,0.7,0.7,0.7,25.7,27.2,13.5,24.7,29.4,3.4,NA,NA,NA,NA,0.3,0.4,0.4,0.4,0.4,0.1,NA,NA,NA,NA,0.9415,0.8732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00460000000000005,0.1324,0.135,NA,NA,NA,NA,NA,NA,NA
"324","2017_L_02","29/4/17",20170429,1,4,3,0.2,1,0.6,0.4,0.3,23.7,26.2,3.1,14.8,25.6,24.7,NA,NA,NA,NA,0.3,0.4,0.3,0.4,0.4,0.4,NA,NA,NA,NA,0.7979,0.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00570000000000004,0.093,0.1072,NA,NA,NA,NA,NA,NA,NA
